stimulus_id,image_file,original_filename,original_relative_path,original_style_folder,condition_congruent,condition_semi_congruent,condition_incongruent,condition_congruent_en,condition_semi_congruent_en,condition_incongruent_en,notes,needs_human_review
070,070.jpg,the_conqueror_0217.jpg,surrealism/the_conqueror_0217.jpg,surrealism,Eine zentrale Holzplatte mit schwarzen Zeichen steht vor rotem und schwarzem Farbverlauf und weißen welligen Formen. Eine grüne Baumform greift ins Bild.,"Eine zentrale Holzplatte mit schwarzen Zeichen steht bei roten, schwarzen und weißen welligen Formen. Eine grüne Handform ergänzt die Szene.",Eine zentrale Holzplatte mit schwarzen Zeichen steht vor roten und schwarzen Farbbändern. Weiße Wellen und eine grüne Handform wirken stärker getrennt.,A central wooden panel with black signs stands before red and black color bands and white wavy forms. A green tree-like form reaches into the image.,"A central wooden panel with black signs stands among red, black, and white wavy forms. A green hand-like form completes the scene.",A central wooden panel with black signs stands before red and black color bands. White waves and a green hand-like form feel more separated.,image_type=surrealism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
071,071.jpg,the_sculpture_0156.jpg,surrealism/the_sculpture_0156.jpg,surrealism,"Eine Frau in gelbem Kleid sitzt bei einer kleinen weißen Büste auf einem roten Ständer. Rote, weiße und schwarze Flächen bilden einen flachen Innenraum.",Eine Frau in gelbem Kleid sitzt mit einer kleinen weißen Figur auf einem roten Ständer. Rote Raumlinien treten deutlich hervor.,Eine Frau in gelbem Kleid sitzt mit einer kleinen weißen Figur auf einem roten Ständer. Der Innenraum wirkt enger und die Farben stärker gegeneinander gesetzt.,"A woman in a yellow dress sits with a small white bust on a red stand. Red, white, and black areas form a flat interior.",A woman in a yellow dress sits with a small white figure on a red stand. Red room lines stand out clearly.,A woman in a yellow dress sits with a small white figure on a red stand. The interior feels tighter and the colors more strongly separated.,image_type=surrealism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
072,072.jpg,christ_in_the_sepulchre_0090.jpg,symbolism/christ_in_the_sepulchre_0090.jpg,symbolism,Eine helle symmetrische Anordnung zweier Engel leuchtet vor dunklem Bogeneingang mit einer dritten Person. Die Form öffnet sich breit und läuft schmal zusammen.,Eine helle symmetrische flammen- oder blütenartige Form steht vor dunklem Raum. Die Form wirkt schmaler und weicher.,Eine helle symmetrische flammen- oder blütenartige Form leuchtet vor dunklem Raum. Die Form öffnet sich breit und der dunkle Raum wirkt rund.,A pale symmetrical arrangement of angels glows before a dark arch-like entrance with a third person. The form opens broadly and narrows together.,A pale symmetrical flame- or blossom-like form stands before a dark space. The form looks narrower and softer.,A pale symmetrical flame- or blossom-like form glows before a dark space. The form opens broadly and the dark space feels round.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; congruent_no_position_terms_2026-05-20,False
073,073.jpg,death_of_sappho_0222.jpg,symbolism/death_of_sappho_0222.jpg,symbolism,Eine dunkle Felslandschaft mit Wolken füllt das Bild. Helle Wasser- oder Lichtflächen liegen bei braunen Felsen.,Eine dunkle Felslandschaft mit Wolken füllt das Bild. Helle Wasserstellen sammeln sich bei braunen Felsen.,Eine dunkle Felslandschaft mit Wolken füllt das Bild. Die hellen Wasserflächen wirken größer und die braunen Felsen schließen den Raum.,A dark rocky landscape with clouds fills the image. Pale water or light areas sit among brown rocks.,A dark rocky landscape with clouds fills the image. Pale water areas gather among brown rocks.,A dark rocky landscape with clouds fills the image. The pale water areas feel larger and the brown rocks close the space.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
074,074.jpg,evacuation_of_an_island_0230.jpg,symbolism/evacuation_of_an_island_0230.jpg,symbolism,"Schwarze Pinselstriche liegen auf grauem Grund und ziehen als schräge Bewegung durch das Bild. Die Formen wirken schnell, rau und teilweise verwischt.",Schwarze Pinselstriche liegen auf grauem Grund und ziehen steil durch das Bild. Die schwarze Masse wirkt stärker gebündelt.,Schwarze Pinselstriche liegen auf grauem Grund. Sie laufen steil und die stärkste schwarze Masse wirkt schwer und kompakt.,"Black brushstrokes lie on a gray ground and move through the image as a forceful angled motion. The forms feel fast, rough, and partly blurred.",Black brushstrokes lie on a gray ground and move steeply diagonally through the image. The black mass looks more tightly bundled.,Black brushstrokes lie on a gray ground. They run steeply and the strongest black mass looks heavy and compact.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
075,075.jpg,head_of_old_woman_from_antwerp_0263.jpg,symbolism/head_of_old_woman_from_antwerp_0263.jpg,symbolism,"Eine alte Frau mit Kopftuch sitzt gedreht in einem dunklen Innenraum. Helle Tücher, Gesicht und Hände heben sich von den grauen und braunen Flächen ab.",Ein sitzendes Porträt zeigt eine alte Frau mit Kopftuch in gedämpften Farben. Gesicht und Hände sind hell gebündelt.,Eine alte Frau mit Kopftuch sitzt frontal in einem dunklen Innenraum. Die hellen Tücher rahmen vor allem den Kopf.,"An old woman with a headscarf sits turned in a dark interior. Pale cloths, face, and hands stand out from the gray and brown areas.",A seated portrait shows an old woman with a headscarf in muted colors. Face and hands are brightly grouped.,An old woman with a headscarf sits frontally in a dark interior. The pale cloths mainly frame the head.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; content_based_no_position_mismatch_2026-05-20; congruent_no_position_terms_2026-05-20,False
076,076.jpg,illustration_to_milton_s_comus_0060.jpg,symbolism/illustration_to_milton_s_comus_0060.jpg,symbolism,"Zwei stehende Figuren erscheinen in einer hellen biblischen oder symbolischen Szene; eine Figur sitzt oder kniet, eine helle Gestalt steht aufrecht. Blaue und helle Linien bestimmen den Hintergrund.",Eine symbolische Figurenszene zeigt eine kleine Figur und eine große helle Figur. Der Hintergrund ist hellgrau mit wenigen blauen Linien.,Zwei stehende Figuren mit gerader Haltung erscheinen in einer hellen symbolischen Szene. Der Hintergrund ist warm grau mit wenigen blauen und weißen Linien.,"Two standing figures appear in a pale biblical or symbolic scene; one figure sits or kneels, and a pale figure stands upright. Blue and pale lines define the background.",A symbolic figure scene shows a small figure and a large pale figure. The background is pale gray with a few blue lines.,Two standing figures with upright posture appear in a pale symbolic scene. The background is warm gray with a few blue and white lines.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
077,077.jpg,los_entering_the_grave_0066.jpg,symbolism/los_entering_the_grave_0066.jpg,symbolism,Eine dunkle gebeugte Figur steht in einem gewölbten Innenraum und hält eine helle Laterne oder Lichtform. Bögen und braune Linien rahmen die Figur.,Eine dunkle gebeugte Figur steht in einem gewölbten Innenraum und hält ein kleines helles Licht. Das Licht wirkt stärker und kälter.,"Eine dunkle gebeugte Figur steht in einem gewölbten Innenraum. Das helle Licht wirkt kalt, und die Bögen rahmen die Figur offen.",A dark bent figure stands in an arched interior and holds a pale lantern or light form. Arcs and brown lines frame the figure.,A dark bent figure stands in an arched interior and holds a small pale light. The light feels stronger and colder.,"A dark bent figure stands in an arched interior. The pale light feels cold, and the arches frame the figure openly.",image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
078,078.jpg,ruins_in_the_moonlit_landscape_0117.jpg,symbolism/ruins_in_the_moonlit_landscape_0117.jpg,symbolism,Eine dunkle Landschaft zeigt eine helle Ruine mit dramatischem violettem Himmel. Eine verhüllte Figur auf einem Pferd verstärkt die düstere Szene.,Eine dunkle Landschaft zeigt eine helle Ruine und einen violetten Himmel. Kleine Landschaftsformen wirken stärker gesammelt.,Eine dunkle Landschaft zeigt eine helle Ruine und einen violetten Himmel. Die Ruine wirkt schmaler und die kleinen Landschaftsformen sammeln sich dunkel.,A dark landscape shows a pale ruin with a dramatic violet sky. A dark figure on a horse intensifies the gloomy scene.,A dark landscape shows a pale ruin and a violet sky. Small landscape forms look more gathered.,A dark landscape shows a pale ruin and a violet sky. The ruin feels narrower and the small landscape forms gather darkly.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
079,079.jpg,the_balloon_0268.jpg,symbolism/the_balloon_0268.jpg,symbolism,Eine schwarze Silhouette einer stehenden Frau hebt die Arme vor orangegelber Landschaft. Die Arme öffnen die Figur in einer starken Geste.,Eine schwarze Silhouette einer stehenden Frau hebt die Arme vor orangegelber Landschaft. Ein Arm steigt stärker und die Haltung wirkt asymmetrisch.,Eine schwarze Silhouette einer stehenden Frau hebt die Arme vor orangegelber Landschaft. Die Figur wirkt randständig und die Arme zeigen ungleich stark.,A black silhouette of a standing woman raises her arms before an orange-yellow landscape. The arms open the figure in a strong gesture.,A black silhouette of a standing woman raises her arms before an orange-yellow landscape. One arm rises more strongly and the posture looks asymmetrical.,A black silhouette of a standing woman raises her arms before an orange-yellow landscape. The figure feels marginal and the arms point unevenly.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; congruent_no_position_terms_2026-05-20,False
080,080.jpg,the_penitent_mary_magdalene_0262.jpg,symbolism/the_penitent_mary_magdalene_0262.jpg,symbolism,"Eine junge Frau mit langem hellem Haar stützt den Kopf auf die Hand vor dunklem grünlichem Hintergrund. Gesicht, Schulter und Arm bilden eine helle diagonale Gruppe.",Eine junge Frau mit langem hellem Haar stützt den Kopf auf die Hand vor dunklem grünlichem Hintergrund. Der Kopf wirkt wacher.,Eine junge Frau mit hellem Haar sitzt vor dunklem grünlichem Hintergrund. Beide Hände liegen am Körper und der helle Formzug ist kaum ausgeprägt.,"A young woman with long pale hair rests her head on her hand before a dark greenish background. Face, shoulder, and arm form a pale angled group.",A young woman with long pale hair rests her head on her hand before a dark greenish background. The head looks more alert.,A young woman with pale hair sits before a dark greenish background. Both hands lie at the body and the pale shape flow is barely pronounced.,image_type=symbolism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19; semi_congruent_noncomparative_rewrite_2026-05-19; removed_comparative_markers_semi_incongruent_2026-05-20; content_based_no_position_mismatch_2026-05-20; content_position_terms_cleaned_2026-05-20; congruent_no_position_terms_2026-05-20,False
